Frame,Time,SMPTE,bar_right_hand_x,bar_right_hand_y,bar_right_hand_z
234,2.42708,00:34:41.00:02,881.2913,625.1547,-294.9653
235,2.4375,00:34:41.00:03,880.5927,625.2222,-295.6509
236,2.44792,00:34:41.01:00,879.6705,625.2971,-296.6666
237,2.45833,00:34:41.01:01,879.138,625.337,-297.3603
238,2.46875,00:34:41.01:02,879.0977,625.318,-297.6573
239,2.47917,00:34:41.01:03,879.2377,625.2933,-297.9653
240,2.48958,00:34:41.02:00,879.4113,625.262,-298.2
241,2.5,00:34:41.02:01,879.7177,625.2230000000001,-298.4853
242,2.51042,00:34:41.02:02,880.4683,625.1571,-298.3524
243,2.52083,00:34:41.02:03,881.6459,625.0537,-297.9926
244,2.53125,00:34:41.03:00,882.4780000000001,625.014,-297.916
245,2.54167,00:34:41.03:01,882.922,625.0237,-298.2607
246,2.55208,00:34:41.03:02,883.3817,625.0327,-298.599
247,2.5625,00:34:41.03:03,883.8027,625.0757,-298.9343
248,2.57292,00:34:41.04:00,884.2653,625.1257,-299.27099999999996
249,2.58333,00:34:41.04:01,884.6437,625.1943,-299.564
250,2.59375,00:34:41.04:02,883.6877,625.605,-300.4443
251,2.60417,00:34:41.04:03,883.9807,625.7077,-300.7447
252,2.61458,00:34:41.05:00,884.3433,625.7833,-301.1203
253,2.625,00:34:41.05:01,884.3253,625.9487,-301.2683
254,2.63542,00:34:41.05:02,884.6683,626.206,-302.0367
255,2.64583,00:34:41.05:03,884.9467,626.279,-302.405
256,2.65625,00:34:41.06:00,885.1469999999999,626.3513,-302.6893
257,2.66667,00:34:41.06:01,885.3897,626.4183,-303.0423
258,2.67708,00:34:41.06:02,885.5677,626.4963,-303.3213
259,2.6875,00:34:41.06:03,885.7253,626.5383,-303.5833
260,2.69792,00:34:41.07:00,885.8877,626.564,-303.8433
261,2.70833,00:34:41.07:01,885.971,626.5980000000001,-304.0413
262,2.71875,00:34:41.07:02,886.0263,626.6317,-304.2367
263,2.72917,00:34:41.07:03,886.038,626.6453,-304.379
264,2.73958,00:34:41.08:00,886.03,626.6683,-304.5373
265,2.75,00:34:41.08:01,885.9973,626.6883,-304.709
266,2.76042,00:34:41.08:02,885.895,626.7147,-304.83099999999996
267,2.77083,00:34:41.08:03,885.7407,626.7183,-304.95599999999996
268,2.78125,00:34:41.09:00,885.5423,626.7447,-305.0567
269,2.79167,00:34:41.09:01,885.2927,626.7793,-305.1273
270,2.80208,00:34:41.09:02,884.9987,626.7973,-305.1993
271,2.8125,00:34:41.09:03,884.6737,626.83,-305.2367
272,2.82292,00:34:41.10:00,884.304,626.8777,-305.2203
273,2.83333,00:34:41.10:01,883.933,626.8877,-305.2137
274,2.84375,00:34:41.10:02,883.562,626.9153,-305.2077
275,2.85417,00:34:41.10:03,883.154,626.938,-305.2057
276,2.86458,00:34:41.11:00,882.7177,626.9643,-305.1497
277,2.875,00:34:41.11:01,882.288,626.9917,-305.1043
278,2.88542,00:34:41.11:02,881.8377,627.0137,-305.0643
279,2.89583,00:34:41.11:03,881.3910000000001,627.0447,-305.0123
280,2.90625,00:34:41.12:00,880.9603,627.0523,-304.9773
281,2.91667,00:34:41.12:01,880.5227,627.0733,-304.907
282,2.92708,00:34:41.12:02,880.0897,627.0953,-304.8803
283,2.9375,00:34:41.12:03,879.6427,627.0983,-304.8193
284,2.94792,00:34:41.13:00,879.2303,627.0977,-304.7773
