Frame,Time,SMPTE,bar_right_wrist_x,bar_right_wrist_y,bar_right_wrist_z
196,2.03125,00:34:40.16:00,906.6875,759.166,-342.5715
197,2.04167,00:34:40.16:01,906.4375,758.9565,-340.97900000000004
198,2.05208,00:34:40.16:02,906.19,758.753,-339.3665
199,2.0625,00:34:40.16:03,905.9575,758.5765,-337.816
200,2.07292,00:34:40.17:00,905.7995,758.4069999999999,-336.3385
201,2.08333,00:34:40.17:01,905.674,758.238,-334.9745
202,2.09375,00:34:40.17:02,905.5835,758.0239999999999,-333.722
203,2.10417,00:34:40.17:03,905.4665,757.841,-332.6625
204,2.11458,00:34:40.18:00,905.25,757.6610000000001,-331.73900000000003
205,2.125,00:34:40.18:01,905.0269999999999,757.5215,-330.9625
206,2.13542,00:34:40.18:02,904.7375,757.41,-330.3575
207,2.14583,00:34:40.18:03,904.4019999999999,757.3589999999999,-329.7975
208,2.15625,00:34:40.19:00,904.003,757.355,-329.3105
209,2.16667,00:34:40.19:01,903.5585,757.4019999999999,-328.8385
210,2.17708,00:34:40.19:02,903.1105,757.5405,-328.46
211,2.1875,00:34:40.19:03,902.6619999999999,757.6865,-328.07099999999997
212,2.19792,00:34:40.20:00,902.1610000000001,757.9025,-327.74699999999996
213,2.20833,00:34:40.20:01,901.648,758.2460000000001,-327.4475
214,2.21875,00:34:40.20:02,901.1075,758.6365,-327.1595
215,2.22917,00:34:40.20:03,900.54,759.0310000000001,-326.9175
216,2.23958,00:34:40.21:00,899.9055,759.5355,-326.6985
217,2.25,00:34:40.21:01,899.2845,760.051,-326.467
218,2.26042,00:34:40.21:02,898.6189999999999,760.5945,-326.2925
219,2.27083,00:34:40.21:03,898.01,761.1585,-326.0855
220,2.28125,00:34:40.22:00,897.3865,761.7465,-325.9305
221,2.29167,00:34:40.22:01,896.7855,762.2710000000001,-325.8095
222,2.30208,00:34:40.22:02,896.2125,762.808,-325.7115
223,2.3125,00:34:40.22:03,895.685,763.2965,-325.6275
224,2.32292,00:34:40.23:00,895.1360000000001,763.7535,-325.6085
225,2.33333,00:34:40.23:01,894.6285,764.1505,-325.6285
226,2.34375,00:34:40.23:02,894.1075,764.4995,-325.7345
227,2.35417,00:34:40.23:03,893.6225,764.8005,-325.8265
228,2.36458,00:34:40.24:00,893.445,765.0015,-325.8205
229,2.375,00:34:40.24:01,892.807,765.196,-326.0485
230,2.38542,00:34:40.24:02,892.4675,765.3065,-326.1685
231,2.39583,00:34:40.24:03,892.3905,765.37,-326.1925
232,2.40625,00:34:41.00:00,892.1310000000001,765.4335,-326.33299999999997
233,2.41667,00:34:41.00:01,891.935,765.4475,-326.4445
234,2.42708,00:34:41.00:02,891.806,765.4705,-326.5475
235,2.4375,00:34:41.00:03,891.7075,765.4805,-326.664
236,2.44792,00:34:41.01:00,891.6345,765.5010000000001,-326.8025
237,2.45833,00:34:41.01:01,891.582,765.5025,-326.925
238,2.46875,00:34:41.01:02,891.5665,765.5095,-327.1055
239,2.47917,00:34:41.01:03,891.5435,765.507,-327.3105
240,2.48958,00:34:41.02:00,891.5535,765.5215,-327.515
241,2.5,00:34:41.02:01,891.5685,765.5455,-327.7255
242,2.51042,00:34:41.02:02,891.6115,765.566,-327.94599999999997
243,2.52083,00:34:41.02:03,891.6855,765.582,-328.1765
244,2.53125,00:34:41.03:00,891.79,765.6395,-328.404
245,2.54167,00:34:41.03:01,891.8935,765.7055,-328.663
246,2.55208,00:34:41.03:02,892.002,765.7805,-328.876
247,2.5625,00:34:41.03:03,892.1305,765.885,-329.1345
248,2.57292,00:34:41.04:00,892.2785,765.9810000000001,-329.38800000000003
249,2.58333,00:34:41.04:01,892.4575,766.077,-329.6465
250,2.59375,00:34:41.04:02,892.6519999999999,766.1815,-329.91
251,2.60417,00:34:41.04:03,892.834,766.2835,-330.1665
252,2.61458,00:34:41.05:00,893.02,766.4065,-330.461
253,2.625,00:34:41.05:01,893.2355,766.512,-330.671
254,2.63542,00:34:41.05:02,893.41,766.622,-330.9215
255,2.64583,00:34:41.05:03,893.5880000000001,766.7310000000001,-331.1605
256,2.65625,00:34:41.06:00,893.753,766.8480000000001,-331.37300000000005
257,2.66667,00:34:41.06:01,893.8989999999999,766.9245,-331.5715
258,2.67708,00:34:41.06:02,894.0039999999999,767.0015,-331.76
259,2.6875,00:34:41.06:03,894.1110000000001,767.077,-331.926
260,2.69792,00:34:41.07:00,894.184,767.1415,-332.11
261,2.70833,00:34:41.07:01,894.243,767.1815,-332.25699999999995
262,2.71875,00:34:41.07:02,894.285,767.235,-332.3815
263,2.72917,00:34:41.07:03,894.295,767.2560000000001,-332.5035
264,2.73958,00:34:41.08:00,894.2735,767.283,-332.6145
265,2.75,00:34:41.08:01,894.2385,767.313,-332.711
266,2.76042,00:34:41.08:02,894.191,767.3425,-332.7925
267,2.77083,00:34:41.08:03,894.092,767.3625,-332.865
268,2.78125,00:34:41.09:00,894.0115,767.3739999999999,-332.9095
269,2.79167,00:34:41.09:01,893.8889999999999,767.3965,-332.9655
270,2.80208,00:34:41.09:02,893.7545,767.4169999999999,-332.995
271,2.8125,00:34:41.09:03,893.633,767.4325,-332.995
272,2.82292,00:34:41.10:00,893.4630000000001,767.4385,-333.009
273,2.83333,00:34:41.10:01,893.2689999999999,767.4455,-333.01
274,2.84375,00:34:41.10:02,893.077,767.4575,-333.0335
275,2.85417,00:34:41.10:03,892.8815,767.455,-333.0185
